Viswasam trailor ku .......Petta evlovooooo better...........	Tamil
Oru rakshayumilla nalukalkku ippol kandathivechu ettavum bst film	Malayalam
Statue odaikalam but b.r. kolkai alika mudiyathu	Tamil
Konjam othungidu odi pathungiru varathu thalavaru petta parak !!!!!!!!	Tamil
Mara paazhu mega mairananil ninnum ethil koodutal pratheeshikaruthu   1980 kalile rajanikanthinu padikkunnu verum chavaru mairan....	Malayalam
Dislike podrathuku avolo mokka illayea .. dislike kena punda	Tamil
Trisha yen da kamikala rempa MIs panrom..Kandipa intha moviela Trisha character nalla name vangum....	Tamil
Thala da Vera evanda fire	Tamil
Arjun reddy and kgf bgm mixed	other-language
Ente ammoo. Ith polichuu.. Raajuvetta all de best.	Malayalam
Antha Bike ah Bhavesh Joshi kitta thiruppi kuduthurunga.. apdiye antha Mask ah namma Krish kittayum kuduthurunga... suyama sinthingappa..	Tamil
tenkasi thala bloods oru like podunga	Tamil
Poli poli poli 🥰🥰🥰chende bgm wooow	Malayalam
iooooooo enna solrathu be theriyala thalaivaaaa	Tamil
01:29 it's a true line  Arjun na arjun thaaya	Tamil
Bollywood ki pink movie ka remake	other-language
Daily viewers ethra aayi enn ariyan varunnavar hit like here	Malayalam
anils oda katharal sattham athigama irukay	Tamil
vera leval trailer yuvan bgm super	Tamil
Mammoonny .... Komali... Loka tholvi. Sammathikkunnavar Like Adikku	Malayalam
I love you Mohan LAL sir I'm  a tamilan	other-language
Ithu kandappo oru vellimoonga style thonniyathu enikk mathram aano.... ithonnu kandu nokku	Malayalam
ರಾಜಕುಮಾರ ಅವರ ನಂತರ ಇಷ್ಟ ಪಡೊ ನಾಯಕನಟ ರಜನಿಕಾಂತ ಅವರು. ಅವರ ನೃತ್ಯ , ಮಾತು, ನಡೆ, ನುಡಿ ಎಲ್ಲಾ ಅದ್ಭುತ.	other-language
Lalettan poli etra Kali kandath odakathe EE kalikudi veno	Malayalam
Marana mass Onnum Panna mudiyathu style king is back.	Tamil
Kolai konda parvai thala thaladan	Tamil
Ow nta bapaa...aa kaaakki shert  sleeve madakkiyulla varavu...allanu..rrrrromam yeneet ninnu...	Malayalam
Sam cs vera 11 music ya	Tamil
Thala rasigan endru solleda...thalai nimirndhu nilladha...	Tamil
Petta Paraaakk...Thalaivareyyy Maranammm....U R Officially Return Now	Tamil
Inthamaari neraya neraiya neraya...goosebumps movement  Thala on fire	Tamil
Next Diwaali 2020 Namma Thala Diwali Than Kola Waiting	Tamil
Dislike adicha colani membersin ente namaskaram. Feeling pucham	Malayalam
Indha video va dislike pannunavan ellarum virundhalikku porandhavannu artham......	Tamil
Churikayum chuzhati oru varavund massennonnum paranjaal pora maranamass      ikkaaaa	Malayalam
Ijjathi...ente ponne...namichu ikka nigale...mamangam maha yudham	Malayalam
Rajnikanth Sir lovers  ?	Tamil
Avasanathe idi veendum veendum kandavar ethra und	Malayalam
Title kanichappo chunk:ayye ikka illadaa enn .ikkane kanichappo avante vayaa adanju	Malayalam
Sivakarthickan Potion lam Mass ah iruku!	Tamil
When hearing Tamil about Petta or Rajini, fans will be like.. Kola kaandula iruken odi poiru..	Tamil
Raja is back	other-language
Action king fans irukingla.... Hit Like	Tamil
Sema  iam  thala fan	Tamil
Coming soon ah apa August 10 release ilaya	Tamil
1st like ....thalaivar massss vera level ....sarkar la oram odhungu	Tamil
I'm from Bengaluru	Malayalam
Katta Waiting... Suriya n Lalettan fan from Ernakulam	other-language
Daii gv olunga music mattum pottu irunthu irukalam.. nkp tuney potu vechi irukan expected a lot	Tamil
Poka pattiya trailer padavum inganayal nallath	Malayalam
Yadhaartha kadha	Malayalam
2 times ee movie Njan kandu	Malayalam
All india lalettan fans  Hit like	other-language
50 time ku mela pathavah like pnunga	Tamil
Rajni waste shankar kaga padam pakkalam	Tamil
Ghibran Musiq on fireee Chiyan Sirrr Omg Mass Look Ungalukulam Vayasu eh aagala sirrr Still Young	Tamil
RAJU ettante innathe new Lucifer still kanditt	Malayalam
Ada deii namma Annan Pandey irukkara Appa SEMA	Tamil
Dis like cheida yella lalunni fansu polum trailorinu vendi katta waitingil aanallo	Malayalam
Telugu Rajini sir fans yevverina unnaraa........	Tamil
Thalaaaaaa I love you SK SIVAKARTHIKEYAN Anna fans	Tamil
Addai cinema orma vannath enik mathr am anno??	Malayalam
Arjun reddy yude bgm inte thudakkam pole und	Malayalam
kore naal mumb erangiya aa teaserile look (iron box scene) trailer il  onnum kaanikkunnillallo🤔	Malayalam
THE NAME IS THE DEVIL LALETTAN LUCIFER	other-language
01:08 semma rangaraj pandey mass sir rangaraj pandey mass	Tamil
Ikkaa vere levelaaaa.. Masss ka baap	Malayalam
Ommala Oru pundaium puriyala enna Sunny ithu	Tamil
Ayyo dharidhryam.avideyum undada lallettan prescence.qureshi.qureshi abraham.lucifer	Malayalam
213 dislike idhuku enna korachal 🤷‍🤷‍🤷‍🤷‍🤷‍mass Kaidhi	Tamil
Enna Sakthiman Nambi Keela Kuthikiran 90's Kids Ah irupano	Tamil
Last dialog semmme,,, all dislike members listen carefully	Tamil
1:35  Goosebumps  #Thala	Tamil
Bacche log ka cartoon hae ye	other-language
BGMil gopisunderinte sound illayirunenkl korachu better aayene	Malayalam
Ranjith ku munnadi Karthik vanthu irukalam...!....Ithan Da Trailer...Eventhough I'm rajni hater...	Tamil
Mass .... Super Star Rajini sir	Tamil
2:8 Batman: I'm i joke to you	Tamil
Dislike adikaan vendi vannathaa.. pakshe.. #LUCIFAR ith pwoliKum... all d bzttt... by ikkaa_Faan🤩	Malayalam
Thalaivara 90s patha mari erukka?  Athan Super star	Tamil
Biggest block buster film in India	Tamil
Bigil ku opp a tharamana Padam	Tamil
Sir nenga Enna than try pannalum Eli yaanai aagathu	Tamil
Friends yalaru Link  Share panuge	Tamil
sema mass super star petta 365 days hit	Tamil
Show mammookkas fans power... Hit like bros	other-language
1:35 Prithviraj?!!! (Guy in the dark)	Malayalam
Ipoyum ivde thanne chuttipatti nilkkunnavr undo	Malayalam
Ee cinimayil prithviraj mikkavarum guest roleil kaanum.	Malayalam
Awesome Vikram Anna Chance ye illa Pakkah	Tamil
padam kandittu trailer Kanaan vannavar undo	Malayalam
@Nandi Parthasarathi jai gojjekesari gayashini Sule magne cheeti kalla  badige tulla	Kannada
padam engane ennariyilla..pakshe mammookakk guest role anenn sure aaayi	Malayalam
Ilaya thalapathy vijay fans from kerala... adi like!	Malayalam
nenga vilaiyanadhuu enn kitte Ella yeman kittee..	Tamil
Iruku Diwali Ku Tharamana Sambavam onnu iruku	Tamil
Bigil : like  Kaithi : comment	Tamil
Idhile aa kochu midukkane  aarum kaanadhe poovarudh	Malayalam
Oru doubt 11k views like 110k ?	Malayalam
Cant cant cant cant cant wait ohhhhhhiiiiiii love u lalettaa	other-language
Today pathavan mattum like ah podu	Tamil
Eeetu polikkkummmmm........ trailer polichu Enni onnu thala uyarti nadakkam........we...love  Mamookkaaa....................	Malayalam
Adipoli teaser onnu parayan illa	Malayalam
From Tamil Nadu... Trailer looks promising kandippa pakanum	other-language
Thala fans oru million like Pannunga	Tamil
Oruthangaluku viswasam katrathukaga en enoruthara asinga  paduthureeenga... Thala vera level mass	Tamil
Aur intezar nehi hota yar jaldi se movie release kardo	other-language
Thiruda mudiyaaa selvam - arivu chelvam	Tamil
Pokkirirajayile maniyannante makan chinnanaan jai enn manassilaayi oof	Malayalam
chattambi nadente oru cheriya oru koppi mathiri	Malayalam
Dis like itha trailer ku enna koduma ....🤒	Tamil
Ellarodum oru karym. Orupad prethiksha vechu kolam akalle. Nalla cinema avatte enu agrahikm.	Malayalam
#kaithi padam vera level ah iruka poguthu... Eagerly waiting	Tamil
Osm trailer 🤩 2019 best trailer Bigil🤩 Hero🤩	Tamil
Apo pongalukku black shirt & vesti vaangida vendiyadhu dhan. Summa pongala Mass pannrom	Tamil
Vera level  Thalaiva and master Shankar	Tamil
First ellaam backround musicum seansum kooda match aakaleye	Tamil
Arjun scientist siva hero  Like batman	Tamil
Luciferum ayite kurachu samyamille ee trailerinnu	Malayalam
thalaivaaaaa suma alluthu evlo nal aachu ipdi ungala screen la parthu karthik subburaj thx broooooooo	Tamil
Ayyo Thalaiva  THA VEDIYA ONNU PODU THILLALE  Karthik subbaraj mass	Tamil
Mass thalaiva Dhanush Anna vera level	Tamil
Marana mass thalaivar intha Pongal ku PETTA sweet namaku	Tamil
B.E. padipa matum mela iruka kadavulae vanthalum edukave mudiyathu...	Tamil
One million nu ini kurachoode...	Malayalam
Nerkondaparvaya pinkalla thoda mudiyathu marana mass nerkonda parvai	Tamil
Ravanan aya avane illathakkan oru avatharam vendi varum...ikkaa	Malayalam
Kis Kis ko vfx bekar lage like thoko	Tamil
Ethu ennanu theriyamaleya dislike panni vachirukkanga....mutta pasanga...The legend Sankar sir's trailer.......	Tamil
Theoteril ninn irangiya oru feel...enikk maathramaano!	Malayalam
Dei Namma aalu Vijay sethupathi irukkida. Mutheeeeiiiii	Tamil
Love you Thalaiva	Tamil
Marvellous  Fabulous  Superb  Salute to Shankar.....	Tamil
Semma mass ya irruka thala look Vara level	Tamil
Dai oru time sense illa first 6pm ippo	Tamil
Nerkonda paarvai world wide release August 8 get ready thala bloods	Tamil
Thalaivar verithanam acting  Vera level padam paakka yaaru wait pannrenga	Tamil
Ikka uyire.... Malayalm cinema ude abhimanyam...... Mammukka Fans Like here	Malayalam
Padam inna kandee.....ayyo jai marikkum alle....enikk karachil vannu	Malayalam
Dialogil kallanmaar ennathinu pakaram chekkuthaanmaar ennakiyirunnenkil kurachu koodi nannayirunnene ennu enikku mathram aano thonniyathu	Malayalam
Laletta Raju Etta all the best	Malayalam
Idhumadhiri Padam yedunga Da, engal veetu pillia ungal veetu Pillai nu aaraicha, aaraicha Maavey araikadhinga	Tamil
Superraa eirrikku thalaiva          ##  Petta paraak ##	Tamil
Adhikam show kaanikkanda odiyan oruma undallo alle	Malayalam
90's parithabam: Mela irundhu kudhicha sakthi maan kapathuvaru	Tamil
Super nInthaha suspense thriller movies beku namma kannada film industry ge nJAI Hindh JAI Karnataka	Kannada
Mamangam  a proud of Malayalam industry  Ikka	other-language
Padam kand	Malayalam
vijay sethupathi.. andhra fans hit like	Tamil
 Action king Arjun sir's trade mark dialogue "thaerikke"	Tamil
Im from Telangana but rajini sir bigg fan like her	Tamil
Dei remake panna enna? Ithu THALA version daww...enjoy...🤟🤟	Tamil
sorry padam maari poyii ithu etho hollywood padam	Malayalam
4 Millon ayee makkale eattante pazhi paragavar thalayil mundittu trailor kandukanum	Malayalam
MaduraRaja Trailer kandathinu shesham vannavar undo?	Malayalam
Ellam avan seyal movie madri iruku	Tamil
Mammookka pilker undo evide ....adikkadaaa like	Malayalam
Thalaiva ........sikrama vadachennai2 pamnu thalaiva......waitinglae veriathu..........	Tamil
Dei Pink movie epdi irunchu? Ena emotion ena feeling, En da kedukareenga cha	Tamil
Onnum than e parayanilla bgm kalakki	Malayalam
ADIPOLLI  STOREY AJU*. *IKKA  MASS	Malayalam
Poli poli polichu mass mass mass maranamass	Malayalam
Trailer pora . Disappointed     Padam nannayal mathiyarunnu	Malayalam
Just 30 min...... 250 k viewers ...... mammookkaa rocking .......	other-language
Ellam super but Anirudh musical than okaey	Tamil
Verithanamana padam chanceh illa veralevel padam na ithu padam	Tamil
Ha.. Ha..  Ha...  Anghane adhum hudaaa huva	Malayalam
Vera Level trailer...marana mass look Thalaiva....	Tamil
yuvan thalaivana yar yar miss pandringa	Tamil
Enada innaiku trending la vanthichu . After 4days🤔🤔	Tamil
Dei Nala padam da, ithula epadi da fight varum?	Tamil
ahahaha . Gautam Vachusiyum Menon   presents  Dooooooooooooooooooooooohra Natchathiram ...ENGA PAA	other-language
pangaaligala trending no 1 ku kondu vaanga	Tamil
Ikka padam color aakan sunny chechi ne vare erraki	Malayalam
After film any one else hit like	Tamil
we r waiting for Mamangam dear #Mammookkaaa ....the mamangam of Your #Mamangam	other-language
No.1 movie  2018: vada Chennai  2019:asuran	Tamil
kk na kena koo koo** kedigala koondoda pudikravaru nu sola vanthan...	Tamil
Padam Vettri Pera Vazhthukkal By SK Fans	Tamil
Need 29k to make it 800k likes ....	Tamil
Yoov ennaya dhanusu bayama irukuya unna paatha...Enna nadippuda eppaaaaa...sillukkuthuya...	Tamil
Laletaaa 28 ingu ethaan kaathu nilkunnavar adi like... FDFS locked	Malayalam
Edhuku tan ethanala wait pannom.... What a dialogue  Petta parak	Tamil
big fan of lalettan from tamilnadu	other-language
Padam pakka Vera level irukka podhu	Tamil
Aaruvaadee dislike adich ponath ithrakk kazhappoo	Malayalam
India ka best industry Koliwod	Tamil
Masssssssssssssss. Thalaiver. Fansukku. Happy. Tharrumaru. Thalaiver. Pongal	Tamil
Rajani Sir Thirumpi Vannennu Sol Love From Kerala	Tamil
Njan matgramannoo eee cinema kk venddii wait cheyyunne?	Malayalam
last 3days  trending no 1	Tamil
Bigil Movie Ku sangu dha ooo ooo	Tamil
Evanda nika porathu thalaivar munadi epo vanga da papom thalaivar 🤘🤘	Tamil
Waiting for movie lam like nanba	Tamil
The perfect movie for independent womensthalaaaa	Tamil
Goose bumps alluthu thalaivara veraa level...	Tamil
Give a picture	other-language
Adei.. Ennada panni vachurukinga Thalaivara.   Vera level KS.	Tamil
Jayettante oru idi padam kanditt kure naalayi ithil polikkum	Malayalam
Polichhh kiduuu trailerrr ikkkaaa ennummm ikkaa thaneeeeee oru rekshayillathaawa traileerrrr waitingggg for thee moviee	Malayalam
Ith oru hit aavum ennullavar like	Malayalam
Sunny leone kaanan veendi vannavar like adikkuu	Malayalam
Ethil vann dislike adikkunna makalkku epo thane kuru potti thudangiyalo	Malayalam
Namba Pullaingo yella Ipo ingatha erupanga. Thalapathy 64 Director la	Tamil
Rajamanikyam. Rajathiraja. Pokiriraja. Maduraraja. Manthryraja. 🤔oh mamooka oru rajav thanne?	Malayalam
Ajithku aprm support pannalam	Tamil
Deivame ith 2 manikkooril nilkkooo.Aarekooyaanithil.ho myaaarakam.Lalettan kiiiiii.🤠	Malayalam
mr consistant mamooka ishtam ....oroo padavum ethra koli nedi ennthil alla marich janamansil ethikkuntila karym...ikka	Malayalam
South ki sabse jada movie dekhne wale like karo.	Tamil
Adipwoli comedy trailer aane ettaaa  ittichaayan	Malayalam
Semme gethu thalaiva......Nan Vantudenu Sollu tirumbe Vantudenu Sollu	Tamil
Otha vikram masss daw.... Iru mugam 2.0	Tamil
1st comment nice vera lvl rajini fans hit like	Tamil
Thala thala thala.... .... Thala..	Tamil
Young Superstar - Karthi's Kerala Fan	Tamil
Yov yaaru ya athu kadaisila Duplicate rajini aaduthu..Kizhatu kosu thollai Thanga mudiyala..	Tamil
Akka uyir.. Ikka ma... alle venda.. Maarakam..	Malayalam
Trailer ellam nalla than irukku aana padam eppidiyo	Tamil
super star	Tamil
Kaithi dan diwali winner nu solravanga like ah like podunga	Tamil
pangaaligala intha vegam paththaathu innum vegama comments ah adichu vidunga	Tamil
Tha Vera Level Thalaivar Semma massss	Tamil
Vijay sethupathi thalaivaaa🤗🤗 thalaivana actingla adichika mudiyathu	Tamil
Nammude Muvattupuzha mall anennu thonnunnu... Location	Malayalam
visvasam trailer parugga semmaya irukku like pannugga	Tamil
Trailer mairu madiri iruku.kandipa flop tha	Tamil
Gv Praksha  music semaa pa	Tamil
ponggaluku kandippa sweet sappude porom,,,, marana mass	Tamil
Trailer la kooda avlo effect therla  Padam paathadhuku apram	Tamil
Thalaaaaaaa va thala va thala vera level mass katuvom	Tamil
T H A L A	Tamil
48k dislike ungaluku thanda Thala last dialogue vachirukaru *tha	Tamil
Wtf did I just see 🤣🤣🤣 so fuckin Stupid!!	Tamil
Sema vera level epayum pola hit dhan	Tamil
Pulimuranganee edakk okaa arekilimm ormaa vanoo🤐	Malayalam
1:05 to 1:30  Vere level masss	Tamil
Sk annnnaaaa i love you anna	Tamil
Super dialogue  Oruthar mela visvasam kattrathukkaga innoruthavarai asinga paduthathinga	Tamil
Inniki night kulla 800 k likes reach aagumnu solravanga comment pannunga thala rathangale ‍‍‍‍‍‍‍‍‍‍	Tamil
I am talapathi fan..  super teaser	Tamil
Thala acting king one man army	Tamil
Ayya rajini avargale arasiyal ungalukku vendam..	Tamil
Love uuu superstar... Jzt killed it..	Tamil
Na kooda ennamonu nenachuten parava ila hollywood level ku iruku	Tamil
Ivan Bigil ku tough kodupan pola	Tamil
Bat man kita concept ,krish kita irundhu mask , mugamoodi kita irundhu screenplay = hero 🤣🤣🤣	Tamil
Padippa mattum namma kitta irunthu eduththukkadavey Mudiyaathu	Tamil
All best from all kerala asif ali fans	other-language
Fight scene sema masss ah irukum	Tamil
Mammukka fans  Suriya fans  Vijay fans like adikk ivide	Malayalam
oruthar mela viswasam katrathukkaga innoruthara asinga paduthaathinga ....&1:37 thala ultimate	Tamil
ippo trailer parkura angaali pangaali ellaam oru attadance pottudu ponga	Tamil
Deii...deii..neega ella yanda thalapathy oda potti ku varinga....oru records kuda thodamudiyathu	Tamil
Petta trailer life time unam 2 hrs beat pana pothu   Enga viswasatha pakathana poraa	Tamil
Thalaa .... Wait   law	Tamil
Fake likes&vivews iruntha trending no1 varaathu saaho teaser innum trending la varathathuku athan kaaranam	Tamil
Padippa mattum namma kitta irunthu yaarum edukka mudiyathu, super dialogue.	Tamil
Powlich laletta nigal  mass alla maranamassannnnn	Malayalam
Thala thala thalaaaaa.....  I'm  waiting	Tamil
Ethana heroes vandhalum Eppavum evar mattum dha SUPER STAR	Tamil
Thalaivar Yepovum unique mass...	Tamil
Sure shot block buster after dheeran adhikaram	Tamil
Hindi song trailer no promotion release Hindi trailer in Hindi channel	other-language
Ponnugaluku lam apudi yethum nadakathu masss mass thala marana mass	Tamil
400k likes on d way Maa	Tamil
Ticket rate kami pannugapa.. theater le pakuno anttu Aasya erukko.	Tamil
Movie adipoli.. aju varghese my fav	Malayalam
Epdi mela vandhanu mela vandhavana dhaan da keka mudiyum! Enada dialog idhu chaiii	Tamil
Nte. Ammmmoooooo ..Heavy ....dislike chathavarkku sthuthiyayirikkatte......ethrayum dislike.......one name mohanlal......	Malayalam
Thalaivar  tharumaru peta parrak ena energy trailer  pothum  engaluku podra vediyyaaaa	Tamil
Dear vijay fan sorry thala sonna antha oru varthai #innorutharukkuvisvasamairikkirathukkuneengaeninnoruthareasingapaduthanum	Tamil
Trailer ne like adichu kalipp theeratha ikka fans keri intrest kodukku....	Malayalam
Sirappana tharamaana sambavam  Marana waiting	Tamil
Karhtik Subburaj Mass Pannitinga ,Thalaivara supera kattirukinga thanks bro	Tamil
Views check panna vantha vanga like pannunga  #NKP   #Thala fans	Tamil
Adutha kodaali padam looks like master piece 2.0	Malayalam
Tatarata tatat eyya ooua  chiyan..... Chiyan fans hit like.....	Tamil
Verithanam... paaahhhh.....polladhavan aadukalam vada Chennai ah vida payangarama iruku.... BGM.. paaahhhh	Tamil
Padam hit laleetan fans like adi	Malayalam
Chetta Aa Theppupetti adi movieill illello	Malayalam
1:17 verithanama iruku nu solravanga like podunga	Tamil
Ppaaaaah... music semma... hans zimmer + yuvan	Tamil
Itha pattacharayam pidikan varunnu.. Avan Madhura raja.. pazheya Gund kadha thanne scene mariyapol inganoke ayi	Malayalam
Thalaivar nu sonna thappe illa, only rajni.....	Tamil
Thalaivaaaaaa... trailer ye pattaiya kelapudheeee ... Seekkiram indha jan 10 vara koodathaaaa	Tamil
Pulli oru kollam etra films cheyyum🤔	Malayalam
Awesome.. Vikram gonna  rock again..	Tamil
evanukavathu pondati pillajal endu sentiment kintiment iruntha oditu kola kandula iruken kollama vidamaten.	Tamil
Namma thala ajith avarukku like poduga	Tamil
Mammookka ithelum mass aayi big b il varunnund ith verum sample	Malayalam
Dia kena tunggu lame lg.. utk tau saya... hhahahahaha	other-language
Rajini Oda gethu idhan innu koraiyalaaa	Tamil
flop hogi film tum tamil logo ki maki chut	other-language
Ak  thala marana mass super	Tamil
Karikunnam sixersile surajettane pole ayirikkum aju varghees ennu thonniyavar like adi	Malayalam
Padam polikkum. Ikka marana mass	Malayalam
Thala last line Vera level thala	Tamil
yeah kollam surya tvil verunna serial polea und..	Malayalam
Iriykatte mone oru kurhirapavan ente vaka feeling new era	Malayalam
Ivana pottu nalla music aa keduthutinga da	Tamil
2.0 3D visual 4D audio Shankar Superstar A.R Rahman Akshay Kumar	Tamil
Yuvan da..... He is back da..... da.....	Tamil
enadaa views ah vida likes adhigama iruku	Tamil
Empuraan katta waiting cheyyunnavar like adich pokuka	Malayalam
YaY ! Sweet sappuda poram :)	Tamil
O ikka polichu 68am vayasillum mass lookka	Malayalam
Ajith Sir to his fans : oruthar mela neenga viswasam katuradukaga .. innoruthara yen aasingam paduthuringa ???	Tamil
Thala eppavome gethuuuuu thanks thala ilu	Tamil
Namazudin ko dikhaiya hi nhi.. Kia nam se kam chalte ho bhai...	other-language
Oruthar Mela viswasam kaatrathukaga innoruthara yean asinga paduthuringa.... BGM awesome....	Tamil
Makkale oru rakshayilla oru cheriya promo njan kandu trailerinte mass alla marana mass alla kolaa mass item loading	Malayalam
Enappa likes , views kammiya iruku...1M likes, kondu vangappa	Tamil
Sirappana tharamaana sambavangala inime dhan paaka pora not only dhanush including vetrimarran...!	Tamil
Yaarellam vjsethupathi oda entrya thirumbi thirumbi paathingalo like podunga	Tamil
Nkp  means nalla kalapum pataiya super thalaaaasaaaaaaaaaaaaaaaaaa	Tamil
Inniki yarukellam sivarathiri thala dharisanam sollunga	Tamil
Chinenu oru muthalu verum enu ketapoo ithraku pratheeshichilaa	Malayalam
shankar sir vera level but tamilnadu la makkal epdi purinchika poranga ..	Tamil
Padam polikum	Malayalam
Verithanamana trailer aiyoo Diwali kaithi Diwali🤩🤩	Tamil
2.08' Yarellam repeat mode. Like here	Tamil
from 1:10...rahman and shankar sir mark..	Tamil
Ovvaru sternum, thalaivaa unakaluggu Niger neengathaan,i love u thalivaa	Tamil
Yaanda DISLIKES Pandrige......  Thala DA........ Thala pola varuma ..	Tamil
Padam parthutu trailer parka vanthavanga like podunga	Tamil
Thala movie kaga marana wait pandravanga like pannunga  enna Na soldrathu thala Fan's	Tamil
Thala u r rock..love u da	Tamil
Nice trailer 🤜Sk.fans.like u .r super hero.. trailer	Tamil
467k views 432 likes love you thala	Tamil
@0:50 - it's like viswasam theme	Tamil
Thalaivaa waiting Thalaivaa intha rasigan... unnaa paakaradhukku screenle	Tamil
Vaiyagara thinra vayasula, amy ellam unaku thevaiya	Tamil
After Bigil Trailer Paathittu Vanthavanga Like ?	Tamil
Enga Tamil  layum bramanda movies eduka all iruku da	Tamil
Baasha paartha feel irukku ! Thanks for bringing 90's Rajini back Karthik Subburaj	Tamil
Rajini sir vayasanalum unga alagum. stylukum vayasagala  Padam vetri pera vazthukal.  From thalabaty fan,	Tamil
Petta is more than annamalai, padayappaa...thalaiva second entry started...super ah kamichirkanga ...thanks karthik sir	Tamil
Semma mass Vera level Danush Anna	Tamil
I'm from Karnataka big fan of thala	Tamil
Padam oodumma ? Illa mugamodi Mari aagirumma?	Tamil
Paaaaaaaaaaaaaaaaaaaa, Feel like crying after seeking our thalivar, Meratitinga thalivaaaaaaaaaaaaa.......	Tamil
Thala I love you soooooooooooooooooo much	Tamil
Oru appanuku poranthavan evan patathai pokkamatan	Tamil
Kudla dagul yerla ullara‍‍	other-language
Innu neraya neraya neraya neraya....dhadava paakanum Pola  irukku .	Tamil
Sari than da daiiii  Appudiyooo padam nalla irrutha sari	Tamil
Tharamana  sirappana  sambavam  madurai  dialogue	Tamil
700k like  wow wow next 1m like tomorrow	Tamil
Thalaivaaaaa verityanam.   Superb, tks karthik	Tamil
Trending No 1 vara vaikanum ellarum repeated ah parunga	Tamil
Poli trailer. Kidu onnum parayan illa. I am waiting.. mamangam	Malayalam
waw unmaya Vera leval super star Rajinikanth mattum vera lavel	Tamil
Thala Ajith Kumar Nerkonda paarvai semma mass thala	Tamil
ARR kitta irunthu best music Shankar nala tha vaanga mudiyum	Tamil
1:58 idhu yarukko solra mari irukae	Tamil
Ayyo ayyo ...veriyerudhu  semma weighttu	Tamil
Sama mass trailer  thaliva va thaliva va va this Pongal is petta pongal	Tamil
Super b trailer am waiting pongal	Tamil
Trending la varamaley 250k likes	Tamil
kelatu tayoli ajith dislike poten da	Tamil
Likes uh views neraiya neraiya neraiya neraiya varanum	Tamil
Anirudh ....is great ......thetaru la BGM therika pokuthu.....rocking star...	Tamil
Prakadanam kondum perfromace kondum elllavarum theatre thakarkan pokunna mamangam🤩🤩🤩🤩🤩🤩🤩🤩🤩.....unni mukundhan oru vazhi thiriv aavate ee movie	Malayalam
ith pwolikkum enn urappullavar adi like	Malayalam
njan ikka fan aaan!  lalettante oru nalla thirichu varav pratheekshikunnu......rajuvettan direction super aayittund!	Malayalam
Dislike poottanvan pooda poravan ellam Pollachi bar naagaraajan thirunaavkarasu oda paartner vs rapist gal	Tamil
Thank you vinoth sema sema mokka	Tamil
E trailernu dislike adikkunnavanmaarudae aa manassundalllo....oh.... Namikkaathae vayya	Malayalam
In 2 days 5 million views Adi makkale like Mammmootty Prayam koodunthorum Cheruppamagunna Logathile ore oru humannn	Malayalam
Marana marana marana mass one only super star Rajinikanth	Tamil
Vera leval ..... Best movie  Music marana mass	Tamil
i m big fan of BIG b..	Tamil
pakkathana poringa enga thalaya oda aatathaa	Tamil
8 million avvum ennu orappullavar like addichha	Malayalam
Thala parvai... Eppothum Nerkonda parvai...	Tamil
Odiyan video ellavarum kandille ente video koodi kanille sharooqkhan special	Malayalam
Krithyamayi paranjal 30amathe thavana aan trailer kanunnath.	Malayalam
YouTube open panale nera nkp trailer pakuravage like podunge	Tamil
Thalaaaa  bgm vera level la irukunu 🤙	Tamil
Yellaa konjam kalam tha raja	Tamil
Mammukka oru rakshayilla     NEXT 200 CRORES IN MOLLYWOOD CINEMA	Malayalam
Inniyum likeum viewsum kayarumennu urappullavar like adichech poookkooo	Malayalam
Sema style... Summa ye Dislike panranugalo!!!	Tamil
2.0 lam papa vilayattu ithu Super one Rajnified🤩	Tamil
Marupadium marupadium marupadiuuum trailer pakuravanka yaruuu laammm	Tamil
Waiting for part  Kerala pasanga like!	Tamil
Enthenne aayalum oru rakshayumilla kidukki mass	Malayalam
Guru nam indiadalli	Kannada
Kure nerayi repeat adichu kanunu.angane arelumundo	Malayalam
Kidukki powlichu oru rekshayamilla onnum parayanilla	Malayalam
1.35 secondil purakil nilkunnath rajuvettan ano?	Malayalam
Kolaveri la yerukan yenda Padata paka ma vida mattan confirm blockbuster.	Tamil
Unbelievable trailer paatha 75 per cent people ku mela like panni Irukkaanga ... Dir . Lokesh sir	Tamil
Kerala super star....... last scene makes goosebumps.	other-language
Nenga yen blood ivlo uri poninga thala.....	Tamil
Rajayod thalkalam varendenn paranjek...Stephen kalippilanu.katta kalippil.oru rakshayumilla..polich ponnu	Malayalam
Padam Kandu....Oru Tamil Padam Kanda feel....Orupadu prethikshichu...Oru one man show and prithviraj etra tazhan patummo atrem tannnu	Malayalam
Sirapana tharamana sambavam paka waiting thalaiava....	Tamil
Thalapathy  Veriyan  is waiting this Diwali #BigilVSkaithi	Tamil
Harris bgm irundha innum elevate ayirukum	Tamil
D boss fanzzz	Kannada
Innum neraya neraya neraya neraya neraya	Tamil
Aug 8 ku wait panravanga mattum like pannunga	Tamil
Semma dialogue delivery n tone. Goosebumps	Tamil
Finally No 1 Trending at  Malaysia. #thala	Tamil
Trailer semma... Sk anna semma mass	Tamil
neraya neraya neraya neraya neraya neraya.	Tamil
Aiyee.. Trailer satyam paranjal Valya rasamonun illa and I'm a lal fan	Malayalam
Rajuetan direction kidilanavumenn ee trailer kandal urappikkam.. oru rakshayumilla	Malayalam
Ghilli vara trisha innumum apdee irukaanga..	Tamil
